preprocessed_text,label
ውጭም ሆነ አገር ያለን አማሮች ለፋኖ እንርዳ በማንኛውም ሁኔታ ብአዴንአብን ለሚያስተባሩት አትርዱ አማራውን ለማስገደልለማስጠቃት ነውና የሚውለው እነሱም በራሳቸው,1
አብይ በአማራ የጀመረውን የዘር ጭፍጨፋ ለመሸፋፈን የሚሯሯጠው ፀረአማራ መንጋ ቦታው ቢገኝ እሱም አማራውን ከማረድ ወደሀላ አይመለስም ሴቶችንም ይመለከታል እንደነዚህ,1
አሜን ሀገር አፍርሰው ደም አፍስሰዋል,1
ረሀብ የሚለው ቃል ኢትዮጵያ አክትሟል አቶ ደበበ ዘውዴ በብሄራዊ አደጋ ስጋት ስራ አመራር ኮሚሽን የኮሚኒኬሽን ሀላፊ,0
እንዲህ እንግዲህግን የሰለጠኑት አፍሪካን በሆላ ቀርነትና ድነቁርና ሲከሱን ለምን እንበሳጫለን በአንደ ምሽት ሰው የምናርድ አውሬዎች አይደለንም,1
ተረፍ ምራፍ ማሀይም ሁላ ጉራ ለወያኔማ አትቹሉቱም ፊቱ አትቆሙም ዘራፍ አካኪ እያላቹ ግቡ ቂጣቹ ዎፊት ስያደርግላቹ ታዉቄዋለሽ,1
ወያኔ ኤርትራውያንን በጦርነት የአይናችሁ ቀለም አላማረኝም በማለት ኤርትራውያንን ክኢትዮጵያ ያባረሩበት ይመስልሀል ድርጊቱ የሚደ,1
ከብርሀኑ ነጋ ሙፈሪያት የተሻለች በአመራር ብቃት,1
አማራ አያረግም የኢትዮጵያ ውሀ አማራ ስትሉ አልነበረም ግዜ ሌላው ሲያደርገው መኮነን ገደል ማስገባት ሰውየውን ካገኘው ለምን,0
ምድረ ውሻ አሽቃባጭ አጨብጫቢ ሁላ ያደረጋችሁትን ላለማመን ሁሌ ወያኔ ወያኔ ማፈሪያ,1
ሀላፊነት የጒደላቸው ሰዎች ቅንጥብጣቤ ዪትዪብ ሳንቲም ለማግኘት የታጋዮችን ህይወት አደጋ በመጣል ይገኛሉ ይህን ለጠላት,1
_ዶክተር አብይ ጦሩ መቀሌ ሲጠጋ በጥንቃቄ እንድሆን አለበት ርኩስ ወያኔዎችን ዱሮ ስለማውቃቸው ሰራዊቱን መግደያ ወረዳ አስገብተው ከበባ ማጥቃት ሊፈፅሙ,1
ቦርዱ በመጪው ምርጫ የእጩዎች የድጋፍ ፊርማ እንዲቀር ፓርላማውን ጠየቀ ያንብቡ,0
ሚሊየን የኦሮሞ ካድሬ ጃዋር ቀን የምግብ አድማ በስውር እየሰለቀጠ በማድረግ ኢትዮጵያን እወዳለሁ ከሚሉኝ ጀግናዋ ደራርቱ ብቻዋን ትበቃኛለች,1
ትዊተር ዘመቻ መጀመር ይኖርብናል ገለልተኛ ጅኒ ቆለጥ አይሰራም,1
ትግሬ ስለሆንክ ዘላለም ሀይማኖት ይህንን አረመኔ ቡድን ጁንታ የምትደግፍ የመጨረሻው የሁላችሁ ግብአተ መሬት የሚፈፀምበት ሰአት እንገኛለን,1
የድሮ ክፍል ተማሪ የፍቅር ደብዳቤ ይመስላል,1
ዘውዳዊ ስርአት በኢትዮፅያ ቀጣይነት ሊኖረው እንደማይችል ለማንም ግልፅ ይልቅስ ጃንሆይ የመጨረሻው ንጉሰ ነገስት መሆናቸውን ተረድተ,0
ተደመሰሱ የሀይለስላሴን ባለስልጣናት ደርግ ገደለ የደርግን ኢህአዴግ ኢህአዴግን ደግሞ ብልፅግና የብልፅግናን ደግሞ መች መግደል አቁመን ሞተን ሀገር የምናቆየው ያረብ ሀገሬን,0
ደደብ ፎጣ ሌባሽ ጆክ ይህንን ይመስላል,1
የተከበሩ ዶክተር ሰላም ይብዛሎት እያልኩ በሁለተኛው ክትባት በተለይ አካል ጉዳተኞች ተጠቃሚ እንዲሆኑ ብታመቻቹ እላለሁ በብዙ ተጋላጭ ማህበረሰብ ክፍልናቸውና,0
የሰው ዘር ይህን ያክል ከሄደ ሰይጣን ሊሰራ,1
የኔ ጥያቄ የተነሳውን ጥያቄና የህዝብ ስጋት ከግምት በማስገባት የአዲስ አበባና ድሬዳዋ ምርጫ ቀኑ ከሌሎች በአንድ ቀን የሚሆንበት መንገድ አለ,0
የናንተም እንደዚ እንዳይጋለጥ ካላቹ ጥረት ተደፋሬአለሁ እያለች በፍፁም አያደርግም ብላቹ ጀብድ የምትይዙ የምትሸፋፍኑ መብዛታችሁን ሳይ ከልቤ ያዘን,1
የወሎን ወቅታዊ ሁኔታ ባሰብኩ ቁጥር እግርእሳት ያንገበግበኛል አይዋጥአይተፋ ፈተና ህዝብን ለአውሬ እያስረከቡ ተኩስ አቁም ዝምታ ሚ,1
ድሮስ ባንዳ ሀገር ፍቅር ያቅና እንተ ወደል ባንዳ,1
ደብረፅዮን ተነስ ውጊያ የሰራዊት ሳይሆን የህዝብ ውጊያ ሲማፀን በእርግጠኝነት አሰማርቶ ህዝብ ያወጀው,1
የከሀዲውን የደህንነት ሹም የስልክ ልውውጥ መስማት ያማል _ዶክተር አምባቸውን ገደላቸው _ዶክተር አቢይ አስገደላቸው ሲሉ የነበሩ ይህን ሲሰሙ ይሉ ይሆን _ዶክተር አቢይ ስንቱ,1
ትክክል ምእራቡ ታዛዥና አጎብዳጅ ይፈልጋል ህውሀት ለምእራቡ የሚጠቅመው ኢትዮጵያን ሲገዛ ነውአሁን ድንጋጤ ህውህት ትግራይ,1
የሰለጠነው ሮኬት ሰማይ ልኮ ይመራመራል የኛ ደንቆሮዎች በሮኬት የሰው ህይወት ለመንጠቅ ይፍጨረጨራሉ,1
ዞሮ ዞሮ አሸናፊ ተከብሮ ይኖራል በስልጣኑ ጊዜ ከነበረው የበለጠ ተሰሚነት,0
ቅዱስ ጊዮርጊስ ይሄን እድል መጠቀም ይችል,0
ሀያ አንደኛው ክዘመን ወራሪ ሀይል አጋዥ ሀይል አስገብተህ ሰው እየገደልክ እየደፈርክና እየዘረፍክ አለም ዝም ብሎ እንዲያይህ የፈለከው ጅል,1
ቱጃር ሀገሮች ከካርቦን ነፃ ያሉት ከተደላደሉ በህዋላ አብዮታዊ ዲሞክራቶችን ትታችሁኔእሌክትሪክ ማዳበርያና,0
እንደምን አደሩ ውድ,0
የትግራይ እናቶች ሲደፈሩ ዝምታሽን የመረጥሽ ልሆድሽ ያደርሽ አፍሽን ሞልተሽ መልካም የናቶች ቀን ስትይ አይከብድሽም ህሊና የሌለሽ አስመሳይ አንቺም ለፍርድ መቅረብሽ አይቀርም,1
የሴቶች ሚንስትሯ ከትግራይ ዘግናኝ ጭፍጨፋ የሴቶች መደፈር ሰሞኑ ቢገጥማቸው ከህሊናዬ ብለው ስራቸው የለቀቁት የባሰ ይሆን,0
ለራስህ ንገረው መርጦ አሌቃሽ ሆነና ከወያኔ የባሰ እንደምትሆኑ ከዚህ ማረጋገጥ ይቻላል,1
ሀገር ምንነት የማታውቂ ሸሌ የወያነ ድስት ላሺ ነሽ አለም የመሰከረለት መሪያችን _ዶክተር አብይ ወያነ ሌብነት አያውቅም አይፈረድብሽም ማሀይም ነሽና,1
ፌስቡክ ስሙን ሜታ በሚል አዲስ ስም ቀየረ ግዙፉ የማህበራዊ ሚዲያ ፌስቡክ ሜታ ተብሎ እንደሚታወቅ አስታወቋሉ በርካታ ወቀሳዎችን ያተስተናገደው ኩባንያው ከማህበራዊ ሚዲያ ኩባን,0
ጠላት ትህነግ ስንከረፈፍ ባሲያዝናቸው አካባቢወች ዘግናኝ ግፍ በህዝቡ እየፈፀመ ማለትህ ማፈሪያወች ህዝቡ የራሱን ግንባር ይዞ ቀየውን እንዳይከላ,1
ቀድሞ የሚተውተው ምናምን ብላ ገና ጦሙ ሳይፈታ,0
ህዳር በመተከል ዞን ድባጤ ወረዳ ኦነግና ሌሎች ፀረሰላም ሀይሎች ንፁሀን አማራዎችን በጭካኔ ገደሉ,1
በሰው ጉዳትሞት የሚደሰተው ሰይጣን የአንተ ብሄር ያልሆነ ሰው ሲጎዳ ማዘን ካቃተህ የዛን ሰው መጎዳትአሟሟት ልትደግፈው አትሞክር ፀጥ በል,0
ወያኔ ሆዳሞችን ሰብስቦ ኢህዴን የሚባል ድርጅት ፈጠረ አጋሰሶችንም ጨምሮ ደባልቆ ከዛሬ ጀምሮ ስማችሁ ብአዴን ይባለል ተግባራችሁም አማራውን ማስገደልና ማስጨፍጨፍ,1
ብልጥግናና ትህነግ እየተመካከሩ ይመስላል ብልጥግና ሰአት ይሰጣል ትህነግ ባህርዳር ሮኬት ያስወነጭፋል ይልማ መርዳሳም የደረሰ ጉዳት የለም ብሎ መግለጫ ይሰጣል አማራ,1
ይገርማል ተደርጎ ከአማራ የሚኖረው ሰካራም አስቀምጦ ኦሮሞን የሚያህል ትልቅ ህዝብ የሚያሰድብ ሀላቀር ትምክህተኛ ቡድን,1
በዚህ ህግ በሰፈነበት አለም ኤርትራ አራዊት አረመኔ ፍጡራን መኖራቸው አስገርሟቸዋል የፈራረሱትን ሆስፒታሎች ጠግነን የተዘረፉትን እቃዎች ተክተን ስራ ስንጀምር የኤርት,1
ስለምትሰራቸው ነገሮች ዝርዝር ገብቼ መናገርና መፍረድ አልፈልግም የመሰለኝን ጉዳዬ ተሰደብኩና ተረገምኩ ብላ ስለሰራችው ቪዲዮ,0
ፈላጊ ያጣል ረ ድ በዘራችሁ አይድረስ,0
አረ እንደው ህዝብ ህዝቦች አይባልም,0
ኩሩ ነፍጠኛ ስለሆንክ ለምን እንዳልወጣ መገመት አያቅትህም እንኳን,0
የትህነግን በዘር ጥላቻ ያጋተ ጡት እየጠቡ ያደጉት የጡት ልጆቿ አቅም ፈጥረው የሚችሉትን መልካም ነገር ለሀገርና ለህዝብ ከመስራት የቀደሙትን በማንቋሸሽ የፓለቲካ ትርፍ,1
የአሜሪካ ፕሬዜዳንታዊ ምርጫ ትንቅንቅ ትራምፕ ጓዛቸውን ጠቅልለው ዋይት ሀውስን ይለቁ ይሆን ዳግም ባለድል ይሆናሉ,0
በስርአቱ ተቀርፂ ተሰንዶ የትግራይ ህዝብ ቀጣይ ትውልድ እንዲማርበት በስርአቱ ተጠናቅሮ መቅረብና መያዝ አለበት,0
ይመታ ይመታ የሚሉት ህወሀት ከዱቄት ከበሮ ቀየሩት ማለት የኤርትራ አራዊት ሰራዊት አስከትለው በመድፍ በድሮን ጨፍጭፈው አቅማቸው ተሟጦ ካ,1
በጨለማ የምነግራችሁን በብርሀን ተናገሩ በጆሮም የምትሰሙትን በሰገነት ስበኩ ስጋንም የሚገድሉትን ነፍስን መግደል የማይቻላቸውን አትፍሩ ይልቅስ ነፍስንም ስጋንም በገሀነም ሊያጠፋ የሚቻለውን ፍሩ,0
እንዳንተ ያሉ አተላ ባንዳ የባንዳ ርዝራዥ በህዝብ ድምፅ የምትወገዱበት ጊዜው ከናንተ ኢትዮጵያን የወረረ አለ ሆ ሆ ንገሩኝ ባይ ጅላንፎ,1
የጁንታው ተዋጊ ሲያዝ እርቦኛል ለምን እንደመጣሁ አላውቅም ተገድጄ ጦርነት አልፈልግም ይላል ሲለቀቅ ደግሞ ለሽብር ይደራጃል ምህረት ያደረገለት መከላከያ,1
ከአሸባሪው ህወሀት የሚደረግ ድርድር የለም አይኖርምም,1
ይህች ሊያ ሴት እኔን ብሎክ አድርጋ ገፅ እየመጣች ትፅፋለች ፈሪ ይህን የሚያደርገው ካልፈራሽ ለፊት መከራከር ልመ,1
ድሞ በደም የተጨማለቀ ሬሳ ልታሳዩን ባላይ እመርጥ ጋዳፊን ሳዳምን ያሳየን ምእራብ ሚዲያ የኢትዮጵያው አያሳይም ማለት ጅልነት,1
ሰይጣን ሀገሬን አስወረራት የግብፅን ተልእኮ ሊፈፅም የኢትዮጵያ አምላክ ይማራት አረብ አያሸንፍም ፍፁም የሰይጣን ልኡካን አብይና ኢሳያስ ጋኔል ተማርከው ይያዛሉ በኢትዮጵያ አምላክ ሀይል,1
እንኳን ዛሬ ይቅርና ኛው ክፍለዘመን እስካፍንጫ ለታተቀው ለጣሊያን ጦርም እጅ አልሰጠንም የቀረ ነገር ይቀራል በፍፁም በሏላዊነታችን አንደራደርም,0
ሰበር ዜና ኦነግ የአማራ ክልልን ከአአ የሚያገናኘውን መንገድ ገርባ ጉራቻ ዘግተዋል,0
በዚህ ፍተሻም አያስፈልግም ማለት ነዋ ቦንቡ እዛው አውሮፕላን የተረሳ ልታገኝ ትችላለህ,1
አረመኔው ወያኔ መገለጨው ይኤ የክፋት ልጆች በአመፃ የተፀነሱ ሀሰትን የተጋቱ የርግማን ልጆች ፈጣሪ አምላክ እሳት ያውርድባቸው ማለት የቻላል,1
ደጉ አደረጉ ሽንታሞች ለወሬ የተፈጠራቹ አታፍሩም ሚልዮን ህዝብ ያላት ትላንትና የተፈጠረች ሀገር ነች ኤርትራ ወረረችንጨፈጨፈች,1
ድል ለዲሞክራሲ,0
አይዞህ የጮኸ ውሻ አይናከስም ደግሞ ሀይለኛ የተባለ ውሻ ግቢ የሚጮኸው ግብፆችም የሚያናፉት የጋራ ድንበር እደሌለን እርግጠኞች ስለሆኑ,1
ቋቋ ጫማ አድናቂ የምትለው,0
ወገኔ የትግራይ ህዝብ ከወያኔ እርዝራዝ ለመላቀቅ መፍቴው በእጅ በቃን ከአሁን,1
ጦርነቱ አኮ መቀለ በያዘ አልነበረም ጦርነቱ አልገዛም በሚሉ ህዝቦች አና በወራሪዎች ህዝቡ አሜን ተሸንፈናል አስካላለ ድረስ መቀለ መያዝ ሁመራ አክሱም አዲግራት አንደ,1
በአገርቤት ያሉ ወገኖቻችን ለዚህ አላማ ህይወት ለመስጠት ወተዋል አገር ለማፍረስ የነሱ ዳያስፖራ በጥንቃቄ በታዛዥነት ሲሰሩ ይህችን ለማድረግ ወደሀላ የምንል ስለሀገር ባናወራ ይሳላል,0
አየር ሚያገኝበት ቦታ ማቀው,0
እንክዋን ደስ አላችሁየኛ ጄነራሎች ያሁሉ ፉከራ ለዚሁ አማራን ማገዳችሁት ኦሮሞን ደግሞ አስረክቡት ጥገኝነትም አያስፈልግም ወያኔ ይሸልማችኋል,1
የውሸት ህልምህን አትትፍብን ጠላት ደሴ አፍንጫ ቁጭ ብሎ ይህን ማለት ማዘናጋት ወጥር አማራየ እንዲህ ምላሶችን አትስማ,0
የዚህ ሰውየ ዘመዶች የሰው ነን እስከማለት የደረሱ የልክን የማያውቁ መሆናቸው ሲያስገርም ሰውያቸው ደግሞ የሀላፊነቱ,1
ላንተ መሰለኝ ጉራማይሌን የዘፈነችው,0
ታድያስ ጠይቅ ወያኔ ለምን እርቅ እምቢ እንዳለ,0
የአለም አቀፍ የጦር ስምምነት እንኳን የመቀበል የማይፈልገው የወያኔ አሸባሪ ቡድን,0
ሲያንሳቸው ቀላል ነህ ፐሮፌሰር እውቀት ስራ ይጠየቃል በኢትዮጵያዊ ሰባዊ አስጠባቂነታቸውም የሚታሙ አይደሉም,0
ኮሎነል ሻምባልጥቁር ግስላ ባላ ከዛራ የጅግናው የኮሎነል ካሳ ገብሬ ታናሽ ወንድም የዝያ የጥቁር አንበሳ ብላ ከዛራ ለኢትዮጵያ እናቱ ብለው ጠላትን ተናንቀው በሰላሳ ካሊበር,0
ባአማራ ከልል ደስታ ሸለላና ጭፈራ ሲሆን በጁንታ መንደር ሀዘንና ጭጭት አየከስታገባነው አንኸን ደስ አለን የአድዋ ድል የአትዮጵያ ብቻሰይሆን የሙሉ ጥ,1
እስከምርጫው መታረድ ሊቀጥል አቢይም ማላገጡን ይቀጥላል ከምርጫው እንኳን ገዳይ ባለጌ ዝምብ ዝር,1
ከኛ የተለየ የሚጠና ነገር የላቸውም አምባገነኖች ለዛውም የጎጥ አንባገነን ስልጣን ቢወጣ ከዚ የተለየ ነገር አያደርግም,1
ጨረታ ማሸነፍ ዋስትና መበደር የትግራይ ኩባንያዎች አይነተኛ መለያ ወያኔን ተጠግተው በሙስና የለመለሙ ኩባንያዎች የወያኔ የአድልዎና የዝርፊያ,1
ከተከሰከሰው አውሮፕላን ጀርባ ሚስጥር ለህወሀት ባለስልጣናት በድብቅ ሊገባ የነበረው መድሀኒት,0
በእንቁላሉ ህገወጥነትን ፈፅሞ መታገስ ማለፍ አያስፈልግም,0
ሰላም የጀነራል አበባው ጤንነትና ያለበትሁኔታ ያሳሰባችሁ ወንድማችን የቁርጥ ቀኑ ስራ ጁንታውን እየለቃቀመ እናም ሀሳብ አይግባችሁ,1
ተስፋ አለን ሰይጣን አንደሚያፍር ይሄም አልፎ ታሪክ ይሆናል,0
ያቺ ወፍ ደሞ ኦፓልን የሚመስሉ እልፍ አእዋፍ አሉ እኔምፈልገው ኦፓል አደባባይ ሳፋየር ጎዳና ኤመራልድ የህዝብ መዝናኛ ማእከል ሩቢ የገበያ ማእከል,0
