text,label
ደደብ ፋራ ሰገጤ ምሀይም አሁን ባንተ ቤት ተናግርክ ማለት ነው እንዳተ በእንዳተ አይነት ለማኝ አማራ አይነሳም ብታቀው በአማራ ላየ ነው አንተ እስካሁን የምትተነ,1
እኔ የፍቅር ትውልድ ነኝ - ፍላጎቴ ሰላም ነው፤ እኔ የፍትህ ትውልድ ነኝ - ለእውነት እወግናለሁ፤ እኔ የምህረት ድምፅ ነኝ - ኢትዮጵያ ትዳን እላለሁ። እናም እላለሁ .,0
ክትናት ይልቅ ይበልጥ ዛሬ ኣገር ስትተራመስ፡ ዘር ቶከር ጭፍጨፋ ሲካሄድ፡ የትናንቱን ሰው ብቻ ማሳደድ፡ ለዛሬዋ ኢትዮጵያ፡ኣንድነትና ሰላም እንዴት ዋስትና ይኖረዋል?,1
ኃጢአቶች ከእጅ ወደ እጅ ያልፋሉ ፡፡ የወንጀሎች insጢአት መርቶታል ፣ ሰይጣንም በእርሱ ላይ የበላይ ሆነ ፡፡ ካዘዝኸው ነገር ወደቀ በቸልተኝነት የከለከልከው,0
በየቦታው እያሳደዱና እያሸማቀቁ እየገደሉ ያሉት ሀገር ነው ።ሽማግሌ ሲያዋርዱ የሀይማኖት አባት ሲያቃልሉ ተው የሚል ትልቅ ሰው ሲያሳጡን የገደሉት ሀገር ነው ።አክራሪ ብሔርተኞች እየገ,1
የአእምሮ በሽተኛ በየተኛው ሞራልህ ስለ ጤና ታወራለህ አንተ ውሻ መቃብርህ ቅርብ ነው።,1
መልካም አዲስ ዓመት እመኝልሃለሁ አንድ ነገር ለአማራ ሕዝብ ቃል እንዲገቡ እጠይቃለሁ የአማራ ሕዝብ ዳግም እንዳይጨፈጨፍ ዳግም እንዳይሰደድ መከራ እንግልቱ,0
የኢትዮጵያ መንግስት «የኤርትራ ወታደሮች መውጣት ጀምረዋል» አለ,0
እየፎገረ እንዳይሆን የወያኔ ተወልደው እስኪሞቱ ሕይወታቸው በፕሮፖጋንዳ የተመሰረተ ነው.,1
በነገራችን ላይ ብዙ አሸባሪዎች አዲስአበባ ናቸው።,0
ምን አይነት ጨካኝ ሰዎች ናችሁ የትግራይ ህዝብ ምን አደረጋችሁ ግፍችሁ ለወደፊት ያስከፍላችሁዎል የትግራይ አንደኛ ጠላት,1
ኢትዮጵያ ነገዋ አስፈሪ ቢሆንም ዛሬ ግን የማሊና ሶሪያ አይነት ሀገር ስላልሆነች የፈረሱብንን ነገሮች መልሰን ለመገንባት እንችላለን። የፈረሰን የሚጠግን ሰው በየቦታው ቢገደልብንም የተ,0
አለመጣሙን አህያ ብቻ ነው የሚያቀው ??,1
ይሄ እኮ ሀቅ ነው በግድ ተናግረው ያናግራሉ እንጂ ዝም ሲባሉ የተፈሩ መሰላችልው አዎ ፎጣ ለባሽ ነው ወያኔን ጉድጓድ ውስጥ የከተተው።,1
ጁንታ ማለት በሕዝብ ያልተመረጠ ማለት ነው ይህ ማለት የኢትዮጵያ መሪወች ናቸው ጁንታ ለማንኛውም ኢትዮጵያን ኢትዮጵያ,1
በጣም ጥሩ ነጥብ ነው።ህዝብ ጨፍጫፊ ሊሆን አይችልም።ይሄን ከግምት ውስጥ ያላስገባ ውይይት በጣም አደገኛ ነው። ህዝብን ጨፍጫፊ ማድረግ የብዙ ስህተቶች መነሻ ይሆናል። የተደራጀ ቡድ,0
ጦርነት ሰይጣናዊ ነው። ነገር ግን አስፈላጊ ሴጣን ነው(War is a necessary evil ። በተለይም እንደ ወያኔ ያለን ሌባ እንክትክቱን አውጥተህ የምትደመስሰው,1
ወያኔ ዘሬን ጠቅሶ የሰጠኝን መታወቂያ በአንድ ጥይት ብደፍው ደስ ባለኝ ነበር አግኘቼው ወይኔ ነገር ግን ከነቦርሳው ሌባ ሰርቆታል እንጂ እንኳን የጠፋ።,1
ለእኔ ጃዋር ከአብይ አህመድ ይሻለኛል። ጃዋር በአደባባይ ነፍጠኛ ጨቁኖኛል ቄሮዎች የቤት ስራችሁን ጨርሱ እያለ ጠላትነቱን በአደባባይ ይገልፃል። አብይ አማራን የሚያስገድለው በኢትዮጵያ,1
የመለስ እድናቂ የነበርክና ቀድሞ የህውሃት አሁን ደግሞ የኦነግ መንግስት ተላላኪ በሆንከው ባንተ ሲመራ ነው አማራ መሪ እንደሌለው አውቆ እራሱን ማዳን የጀመረውና ያ,1
የሴት ልጅ ትልቁ ባለውለተዋ #እንባ ከመናገር ይልቅ እንበዋ ይቀድማታል ??,0
የመንገድ ዳር outdoor ማስታዎቂያ አገልግሎት አቅራቢዎች የፍላጎት መግለጫ ጥሪ #Ethiotelecom #Ethiopia #advertisement,0
እነሱም ምንም አቅም ስላሌላቸው እንጂማ ሴራው ሁሉም ላይ ነበር!,0
??? ነገ ሶማልያም ኤርትራም ልወሩን ይችላሉ ልደቱ ኣየሌው #Ethiopia #Eritrea   ,0
1/2 ወያኔ ደሴንና ኮምቦልቻን ለመያዝ፤ አስቀድማ እስክንድር ይፈታ የሚል ዘመቻ አስጀመረች፤ አሁን ደግሞ በእስር ቤት እስድብድባው፣ የኛን ሰው ለመከፋፈል በሶሻል ሚዲያ ታስጨዋለሽ፤,1
በአካባቢህ ያለን ጁንታ ቢጤ ሴት ለማኝ ሽማግሌ መነኩሴም ቢሆን አትማረው ! ጠላትህ ነው!,1
ሁለቱም መለዮ የለበሱ አውሬዎች በህግ እንዲጠየቁ እናሳስባለን!!!,1
አለቀ አሉ? አንዳንድ ስግብግብ ነጋዴዎች አላግባብ ለመበልፀግ በማሰብ በግለሰብ ጊቢ ውስጥ አከማችተውት ይሆናላ,1
ጥሩ ነው እንደዠዋዥዊ ምዕራቡ አላዋጣ ካለ ወደ ምስራቁ የኢትዪጵያ የፓለቲካ ሂደት,1
ይሄ እስስት የሆነ ሠውዬ ደሞ ምን ይዞብን መጥቶ ይሆን?,1
በሎም: የት ኖት አባቱ? ናፈቅሽኝ ኮ ወንድሜ? 1 2 3 በሎም! ወስላታ! ዳያስፖራውን ራቁቱን አስቀረሽው!,1
በመንግስት በተቀነባበረ ሴራና በተለመደ ቁማር የሚተገበረውን ማቆሚያ ያጣውን የአማራውን ጭፍጨፋ በወለጋና በመተከል ሳስብ #StopAmharaGenocide,1
ትግራይ ከመገንጠል መለስ ባለው የራስን እድል በራስ የመወሰን ህይወት ግብር በማልማትና ከልማ ት እንደሚመነጭ በተግ,0
አማራ በታሪኩ እንደዚህ ተዋርዶና ተበድሎማ ያውቃል። እሱም በትህነግ መራሹ ኢሕአዴግ። የአሁኖቹ ዓይናቸውን በጨው እንዳያጥቡ መነጻጸሪያቸውን ልንነግራቸው ይገባል። ኢሕአዴግ 2.0??,1
ወይኔ! ደግሞ የዛሬ ሁሉም ህፃናት ናቸው . ወይኔ! ወይኔ! አይዟቹ አይዟቹ እሺ? አሁን አንተ ስንት ነው እድሜህ? 16 አንተ! እስቲ እያቸው እነዚህ የቆሰሉ ለምን ትዋጋላቹ?,0
የኢትዮጵያ ዳያስፖራ ኤጀንሲ የመጀመሪያው ሩብ ዓመት የስራ አፈጻጸም ግምገማ አደረገ Read more:,0
አፋር ኦሮሞ ጉራጌ ለአማራ እየሞተ የአማራ ወጣት ምነው ተዘናጋ,1
አቢይ: ከ ወያኔወች ጋር አንዱ ያጣላን ብሎ ያነሳው እኮ ወልቃይት አማሮችን ለምን ታነጋግራለህ :አቤቱታቸውንስ እንዴት ትሰማለህ በሚል እኮ ነው.,0
አንቺ ዲቃላ የወያኔ ውሻ እግ/ር ዕድሜሽን ያሳጥረው ይድፋሽ አሜን አሜን አሜን,1
እንዴት ነች ያቺ የከሰረ ጉራጌ ምትመስለዋ ኮሚኒስት ? Cc ,1
እራስዋም አታውቀውም አንድ ነን የሚባል ነገር የለም ልዩነታችን ውበታች ነው: የኔ የኔ ነገር ናት። ወያኔ ጭንቅላትዋ ውስጥ በነፃ ክራይ ይኖራል,0
ከአገር ክብር በልጦ ሞት ብርቃችን አይደል ቀኑ ለተቆጠረው፣ ለስግብግቡና አረመኔው የመቀሌ ጁንታ። #Ethiopia,1
አልተሳሳትክም ዘመዴ። ብዙ፣ እጅግ ብዙ የምስኪኖች አስከሬን፣ ቅንጡ መንግሥት ተብዬ እንደቆሻሻ በስካቬተር እያስቀበረ ሲሞላፈጥ ሳይ ሚዛኔን ስቼ ነው። ለእኔም ታ,1
Breaking News : #Ethiopia የትግራይ ክልል ፕሬዘዳንት የነበሩት ዶር ደብረፂዮን ገ/ሚካኤል መሞታቸው ተረጋገጠ :: #EthiopiaPrevails,1
ኃላፊነት አለበት:: ከሌሎች ፓርቲወች በበለጠ ለማለት ነው:: ስልጣን ሁሌም ከተጠያቂነት ጋር ነው አብሮ የሚገኘው::ወያኔን ለ27 አመት ስንረግመው የኖርነው ለዚሁ ይመስለኛል::,0
አንተ ውታፍ ነቃይ የትላንቱን ዲቤት አየህው አንገትን የሚያስደፋ እንዳንተ አይነቱን በቁሙ የሚቀብር ነው ከአብን ጋር ወደፊት ደደብ ዲቃላ,1
ምንም እንኳ የባልደራስን አጀንዳ ደጋፊ ብሆንም: ባሁን ሰአትሰላማዊ ስልፍ አስፈላጊ አይድለም:: እንተባበርና ለትንሽ ግዜ የመጣውን ጠላት እንመክት: ከዛ እንደ,0
የልጆችህን ከርስ የሚስትህን ሆድ ወሬ አራግበህ አጭበርብረህ ሙላ ሌቦች የሀገር ከሀዲ ባንዳ የደሀ ጠላት የሠይጣን አለቃ የሆኑት ተጋ,1
ጉራጌ ነህ ፤ስለብሄራቸው አለማወቃቸውን እንደ ጥሩ ነው የምታየው ?,1
ያው መልሶ ጦርነት ነው ወንድሜ፣,0
#Ethiopia 95 ብልፅግና ያሸነፈውን ምርጫ ነው ነፃና ፍትሃዊ የምትሉት? ማፈሪያ  ,1
በጣም ያሳዝናል አብሮ አደጌ ሮባ ነብስህን በገነት ያኑራት። ምክንያቱ ምን ይሁን ግን?,0
አንዱ ጁንታ አንተ ነህ ባክህ,1
አንት የውሻ ልጅ !!! ወልቃይት ወደ ኣማራ ለማምጣት አልዘምትም !!!,1
ጥሩ ምክንያት ነው ይህን የሰው ዘር ጭፍጨፋን የሚያወድስ ሃውልት ለአንዴና ለመጨረሻ ገርስሶ ለመጣል እንደ ሌኒን ሃውልት ።,0
ይኬ እኮ የታወቀ ነው የትምክህተኞች የዘመናት ሴራና ጥላቻ ነው እንደ ጥሩ ኮስ ግጥሚያ በደስታና ፈንጠዚያ እየተከታተለ ያለው የፍየል ወጠጤ እየዘመረ ፍለጠው,0
አንቺ ሰውዬ ሽንትሽን በላይሽ መልቀቅ ከጀመርሽ ፪ ቀን አለፈሽ ?? ተማሪዎቹ ከ 8 ወር በፊት ማን ነበር የጠበቃቸው?? መርዛቹን ልትረጩ ፣ስትፈልጉ ፣በተማ,1
ኢትዮጵያኖች ግን እንደዚህ አረመኔዎች ነበራችሁ ይኼንን ሁሉ ዘመን?? ምስኪን ተጋሩ ከማን ጋር እንደሚኖሩ ሳያውቁ ይኼንን ሁሉ ዘመን . ሲያሳዝኑ.?? . በእውነት :: But,1
ቴክኖሎጂ በረቀቀበት ዘመን አለምን ለማጃጃል ከሚሞክር አካል የበለጠ ደደብ ይኖር ይሆን?,1
ሜዳው ነው እንጂ ከዚህ በላይ ይጫወታሉ,0
#ኦነግ ና ኦፌኮ አረጁ አፈጁ፤ ለወሬም አይበጁ። እነሱ ሸኔን ሲያበጃጁ እናንተ ለምርጫ ተዘጋጁ! ዴሞርክራሲ ለነሱ መርዝ ነው! ቫክሲን! ይገላቸዋል!ተመዝገቡ! ምረጡ !,1
ክፍት የሰራ ማስታወቂያ ??የትምህርት ደረጃ ከ10ኛ በላይ ??የሰራው አይነት ጫኝና አውራጃ ??የሰራ ቦታ በቀድሞ የነፍጠኛ ግዛት በአሁኑ የሱዳን ግዛት ጎንደር ከተማ ??ደሞወዝ በስምም,1
የመከላከያ ሰራዊት በአድዋ ተምቤን መሥመር ማይቅናጥል በተባለውና ልዩ ስሙ ሰላስል በተሰኘው የሐውዜን ተምቤን መገንጥያ መንገድ የገጠመውን የጁንታውን ኃይል ድል አደረገ,0
አይ ጌቾን እንፈልጋታለን እየገረፍን አንዳንዴ ደግሞ ወታ እንድታስቀን interview እያረጉ ሙድ ለመያዝ የትግራይ ወታ,1
ሀገር ወዳድ ኢትዮጵያዊ ሁሉ አፋር አምሀራ ደቡብ ጉራጌ ሌላውም . ምዕራባውያን ለመቶ አመታት በእንግሊዝ መሪነት ነገር ሲሸርቡ ሲገሉህ ሴራ ሲያሴሩብህ ምን አረግን,1
ማን ነበር የወያኔን ደጋፊ ከማሳመን ዶክተር ማደደብ ይቀላል ያለው???,1
ሰው ከላይ እስከታች ሳይመራመር ወደ ትፋቱ የሚመለስ ድንዙዝ ነው። ውሻን ውሻ ገደለው ሲባል ሰምተሃል? ውሻ ለውሻ እስር ቤት አለው? አየህ፤ ስልጣኔ የሚለካው እንደዛ ነው።,0
እኔ ደደብ እና ደሃ ነኝ ግን ሀብታም ባል አለኝ ፡፡,0
የትግራይ ህዝብ ብልጥ ነው!ህዋሃት የሚቆጣጠርባቸው ቦታ ላይ ኣነ ወያኔ ይልሃል ልክ መከላከያ ሲቆጣጠረው ኧረ ከዚህ ነፍሰበላ ጁንታ ገላግሉን እያለ ይጨፍራል! ማ,1
የባንዳ የሌባ እና የጎጠኛ ስብስብ እመለሳለሁ ይለናል:ምድረ ሌባ: አያሌው የተባለን ጎጠኛ አባሩ ስትባሉ እሱን ከማባረር ይልቅ የአማራው ትግል ገደል ይግባ ብላችሁ ስትወጠ,1
በመተከል ዳንጉር ወረዳ ሴቶችን ከገደሉ በኋላ አስከሬን የደፈሩ አረመኔዎች መፈንጫ ሆኗል። በውጭ ሀገር ያላችሁ አማራ/አገው ህዝባችሁ እያለቀ ነው።የድረሱልን ጥያቄያችንን ስሙን ። መ,1
ኦሮምያና መተከል ውስጥ ስለተፈፀመ የዘር ማጥፋት ወንጀል ስለታገቱ ተማሪዎች ጉዳይ መቸም ዝም አንልም! የአዴፓና ኦዴፓ መሪዎች በዘር ማጥፋት ወንጀል በአለም አቀፉ ፋ/ቤት ስትዳኙ ማ,0
ድል መቼ ነው!? 1 . ወያኔ መሉ በሙሉ ሲከስም 2 . ወያኔ ተክላው የሄደችው ስርዓት በህግ ሲታገድህገመንግስቱን 3 . የወያኔን ስርዓት ዳግም እንዳይመጣ የሀገር ክህደት ወንጀል መሆ,0
ህዝባችን አይዞህ ባይ ለሀገሩ ጠላት እረፍት የለው: በቸርነት ከሚበላው ቀንሶ ለአጋር ለመከላከያ ለሀገሩ ይሰዋል:: ግን ባሁን ሰዓት ለጁንታው ጥይት ለሚያዋጡት ሬስቶራንቶች የጎንደር,0
አይደለም ግማሽ አማራ ግማሽ ትግሬ ግማሽ ሰው ግማሽ አውሬም ሁኚ አይመለከተንም! እኔ ኤሪትሪያዊ ነኝ በጓደኞቼ ደግሞ ኢትዮጵያዊ ??,0
ብሄሩ ምንድነው ባይ አይጠፋም እኮ??,0
የለመደች ጦጣ ሁልጊዜ ሽምጠጣ የተባለልሽ ወያኔ አማራን እንኳን በጎጥ መከፋፈል ቀርቶ በብሔር መከፋፈል አይቻልም !!! ኢትዮጵያውያን በደም በሥጋ በነፍስ አንድ ናቸው ። በአንድ ሆነው,1
እባካችሁ ያላችሁበትን አሳውቁኝ 10 000 000 ብር ??,0
በህልውናው ለመጣ ሁሉም ወታደር ነው!! በፎቶው የምትመለከቷት እናት በደባርቅ ግንባር ከጠላት በክላሽ የቡድን መሳሪያ የማረኩ ጀግና በሰላም ጊዜ አርሶ አደር! በችግር ጊዜ ወታደር ናቸ,0
የሰይጣን መንፈስ ያለበት ቶኩላ መሽረፈይ የትግራይ ሲቢል ወጣቶች እየገደልክህ አህዮች ተማርኮ የትግራይ ህዝብ ሰብአውነት የሚሰማው ህዝብ ነው,1
አሪቲውን እንኳን ግምቼ ነበር የሽንብራ እሸቱ ግን ከጠበኩት ውጭ ሆኖ አሳቀኝ??,0
ፀባችን ከ እህቶቻችን ደፈሪ ወንድሞቻችን እና ኣባቶቻችን ገዳይ እና ንብረቶቻችን ዘራፊ :የሻእብያ ወታደር ጠርቶ ያስገደለን እና ያስዘረፈን የኣብይ ወታደር ነው,1
በጣም! ሰላምን ከሀሳብ በላይ ወደ ስራ መለወጥና 600 ስው ጋር መድረስ ትልቅ ጅምር ነው:: እንዲህ አይነት ፕሮግራሞችን ያብዛልን ????,0
ኃጢያተኛ ነፍስዎ ከመዳን በላይ ነው እናም ሰላምን ወይም ህመምን አያውቁም ፣ ማለቂያ የሌለው የባዶነት ብርድ ብቻ የንስሃ ጊዜ አብቅቷል ፣ ምክንያቱም የእርስዎ ጥፋቶች በክፉ ዓይነትዎ,1
ለማለት የፈለገው Abiy must go ነው . በቁቤም ሲጻፍ እንደዚያ አይመስለኝም . ሲነገር እንጂ ሲጻፍ እንዴት እንደ ሆነ ያወቀ አልመሰለኝም . የሸኔ ሰው መሆን አለበት.,0
ጋላ ጋላን በጋላ ጭኖ ወሎላይ ታየ አሉ፤ ወረራ ፈልጎ ከሆነ አብሽር በሉት ዝግጁ ነን.,1
